Inventory : Ad Unit Summary,,,,,,,,,
NOTE: This Report Includes Real Time Data.,,,,,,,,,
Report Inputs:,,,,,,,,,
Start Date:,,2017-06-05,,,,,,,
End Date:,,2017-06-05,,,,,,,
Sites Selected:,,None Selected (default to all applicable values).,,,,,,,
Ad Unit Sizes Selected:,,None Selected (default to all applicable values).,,,,,,,
 ,,,,,,,,,
Report Data:,,,,,,,,,
Site Name,Site ID,Ad Unit,Ad Unit ID,Currency,Ad Requests,Billable Impressions Delivered,Revenue,eCPM,Fill Rate (%)
101011_28200696_Mobile (www.mrshinesclass.com),537189289,101011_BTF_300x250_28200696_1M,537641760,USD,365,143,0.077295,0.540524,39.178082
100125_28200696_Web (www.clutterinterrupted.com),537092967,100125_ATF_300x250_28200696_1W,537125093,USD,4,2,0.000954,0.477000,50.000000
100497_28200696_Mobile (www.bakehappy.net),537147338,100497_ATF_300x250_28200696_1MRW1,537241045,USD,649,83,0.032614,0.392939,12.788906
101112_28200696_Mobile (www.urbanbakes.com),537196442,101112_BTF_300x250_28200696_1M,537987300,USD,1,0,0.000000,0.000000,0.000000
100003_28200696_Web (myrecipemagic.com),536872614,100003_BTF_300x250_28200696_2WEB (myrecipemagic.com),536879419,USD,"2,937","1,432",0.469129,0.327604,48.757235
100926_28200696_Mobile (www.pickanytwo.net),537185951,100926_BTF_300x250_28200696_2M,537465794,USD,582,150,0.068771,0.458473,25.773195
101863_28200696_Mobile (www.whackstarhunters.com),537309012,101863_TBL_300x250_28200696_1MADS,538714040,USD,34,4,0.003158,0.789500,11.764705
100944_28200696_Mobile (www.crazyadventuresinparenting.com),537187846,100944_MBL_300x250_28200696_1M,538509667,USD,429,98,0.045119,0.460397,22.843822
100067_28200696_Mobile (simpleasthatblog.com),537079907,100067_ATF_728X90_28200696_1m  (simpleasthatblog.com),537102822,USD,62,1,0.000638,0.638000,1.612903
100700_28200696_Web (www.whatsurhomestory.com),537174144,100700_ATF_728x90_28200696_1W,537301340,USD,30,6,0.003040,0.506666,20.000000
101694_28200696_Web (www.whiskaffair.com),537289932,101694_BTF_300x250_28200696_1W,538599347,USD,"1,810",117,0.057460,0.491111,6.464088
101294_28200696_Web (www.thealmondeater.com),537225383,101294_BTF_300x250_28200696_1W,538154069,USD,326,37,0.017607,0.475864,11.349693
100914_28200696_Web (www.candleinthenight.com),537185352,100914_BTF_300x250_28200696_1W,537437245,USD,11,3,0.002252,0.750666,27.272727
101602_28200696_Web (www.theglimpse.com),537275052,101602_BTF_300x250_28200696_2W,538499724,USD,68,19,0.009220,0.485263,27.941176
100655_28200696_Mobile (www.ohiofestivals.net),537164485,100655_ATF_728x90_28200696_1M,537279583,USD,10,1,0.000666,0.666000,10.000000
100760_28200696_Mobile (www.titicrafty.com),537177634,100760_BTF_300x250_28200696_4M,537505282,USD,371,89,0.033926,0.381191,23.989218
100989_28200696_Mobile (www.marvellous-provence.com),537189980,100989_MBL_300x250_28200696_1M,538700971,USD,"1,792",0,0.000000,0.000000,0.000000
100761_28200696_Mobile (www.lifeafterlaundry.com),537177867,100761_BTF_728x90_28200696_1M,538054438,USD,1,0,0.000000,0.000000,0.000000
101393_28200696_Web (www.naivecookcooks.com),537244473,101393_ATF_728x90_28200696_1W,538278683,USD,1,0,0.000000,0.000000,0.000000
101364_28200696_Web (www.craft-o-maniac.com),537238587,101364_BTF_300x250_28200696_1W,538236558,USD,64,16,0.008543,0.533937,25.000000
101086_28200696_Mobile (www.thestay-at-home-momsurvivalguide.com),537193786,101086_TBL_300x250_28200696_1M,537973061,USD,28,17,0.006119,0.359941,60.714285
101459_28200696_Mobile (www.awhimsiclelife.com),537257205,101459_TBL_300x250_28200696_1M,538371498,USD,47,4,0.001684,0.421000,8.510638
101962_28200696_Web (www.insidethemagic.net),538975399,101962_ATF_728x90_28200696_1W,538975438,USD,128,127,0.072844,0.573574,99.218750
100551_28200696_Web (www.onelittleproject.com),537190764,100551_BTF_300x250_28200696_3W,537795613,USD,"1,107",291,0.133463,0.458635,26.287262
700597_28200696_Web (www.junquecottage.com),537291109,700597_BTF_300x250_28200696_3W,538605162,USD,27,16,0.008042,0.502625,59.259259
101114_28200696_Mobile (www.lets-get-together.com),537196553,101114_MBL_300x250_28200696_2M,538086893,USD,124,33,0.011052,0.334909,26.612903
101197_28200696_Mobile (www.homemadeforelle.com),537205035,101197_BTF_728x90_28200696_1M,538037299,USD,74,11,0.007153,0.650272,14.864864
100355_28200696_Web (www.mesewcrazy.com),537132294,100355_BTF_300x250_28200696_4W,537206153,USD,898,103,0.051673,0.501679,11.469933
100717_28200696_Mobile (www.myjoyfilledlife.com),537174737,100717_BTF_728x90_28200696_1M,537302556,USD,22,5,0.002366,0.473200,22.727272
101329_28200696_Web (www.cookingforbusymums.com),537233291,101329_BTF_300x250_28200696_1W,538205335,USD,"1,001",169,0.065430,0.387159,16.883116
100991_28200696_Web (www.Housekaboodle.com),537188675,100991_BTF_728x90_28200696_2W,538715228,USD,1,0,0.000000,0.000000,0.000000
101179_28200696_Web (www.betsylife.com),537203280,101179_BTF_728x90_28200696_1W,538029094,USD,16,5,0.002199,0.439800,31.250000
100082_28200696_Mobile (pillowthought.com),537082647,100082_ATF_728X90_28200696_1M,537107833,USD,13,0,0.000000,0.000000,0.000000
100674_28200696_Web (www.goingawesomeplaces.com),537170979,100674_BTF_300x250_28200696_5W,538701267,USD,362,99,0.065145,0.658030,27.348066
100917_28200696_Mobile (www.dirtyfloordiaries.com),537185359,100917_BTF_300x250_28200696_2M,537439411,USD,113,55,0.026181,0.476018,48.672566
101038_28200696_Mobile (www.vintagevinylnews.com),537190527,101038_ATF_300x250_28200696_1M,537736656,USD,35,7,0.004336,0.619428,20.000000
101292_28200696_Web (www.applythelawofattraction.com),537225379,101292_ATF_300x250_28200696_1W,538154051,USD,628,0,0.000000,0.000000,0.000000
100916_28200696_Web (www.fakeginger.com),537185356,100916_BTF_160x600_28200696_1RW1,537437598,USD,791,309,0.110458,0.357469,39.064475
100718_28200696_Mobile (www.worthingcourtblog.com),537175119,100718_BTF_300x250_28200696_3M,537303854,USD,498,80,0.059161,0.739512,16.064257
100366_28200696_Mobile (www.1plus1plus1equals1.net),537133199,100366_BTF_300x250_28200696_4M,537977877,USD,148,17,0.006479,0.381117,11.486486
100233_28200696_Web (www.sortacrunchy.net),537116279,100233_BTF_300x250_28200696_1W,537175607,USD,1,0,0.000000,0.000000,0.000000
100744_28200696_Mobile (www.ablossominglife.com),537176861,100744_MBL_300x250_28200696_1M,538603087,USD,595,84,0.038534,0.458738,14.117647
100251_28200696_Mobile (www.mynewestaddiction.com),537119686,100251_BTF_300x250_28200696_2M,537182574,USD,48,5,0.002542,0.508400,10.416666
101149_28200696_Web (www.morenascorner.com),537199898,101149_BTF_300x250_28200696_4W,538008445,USD,16,4,0.001275,0.318750,25.000000
100752_28200696_Web (www.lifewithlevi.com),537176865,100752_ATF_728x90_28200696_1W,537314612,USD,2,0,0.000000,0.000000,0.000000
101327_28200696_Mobile (www.joleneengle.com),537233288,101327_TBL_300x250_28200696_1M,538204198,USD,122,33,0.011347,0.343848,27.049180
101240_28200696_Mobile (www.HoneysQuilling.com),537212243,101240_BTF_300x250_28200696_4M,538076661,USD,241,22,0.011564,0.525636,9.128630
100005_28200696_Web (SixSistersStuff.com),536872619,100005_BTF_160x600_28200696_1W (sixsistersstuff.com),536879442,USD,191,103,0.026636,0.258601,53.926701
101177_28200696_Mobile (www.refurbished-ideas.com),537203113,101177_BTF_300x250_28200696_3M,538027068,USD,43,11,0.005732,0.521090,25.581395
101873_28200696_Web (www.toptimberhomes.com),537309760,101873_BTF_300x250_28200696_1W,538728046,USD,37,29,0.016534,0.570137,78.378378
101383_28200696_Web (www.theabroadguide.com),537241917,101383_ATF_300x250_28200696_1W,538260982,USD,75,12,0.012523,1.043583,16.000000
100989_28200696_Mobile (www.marvellous-provence.com),537189980,100989_BTF_160x600_28200696_1M,537692562,USD,3,0,0.000000,0.000000,0.000000
101637_28200696_Web (www.spring.org.uk),537280930,101637_BTF_300x250_28200696_1W,538541867,USD,"1,286",168,0.068036,0.404976,13.063763
101549_28200696_Web (www.elizaellis.blogspot.com.au),537266650,101549_BTF_300x250_28200696_3W,538448144,USD,3,0,0.000000,0.000000,0.000000
101026_28200696_Web (www.sprinklebakes.com),537189915,101026_BTF_300x250_28200696_1W,537679108,USD,439,232,0.077666,0.334767,52.847380
100920_28200696_Web (www.hairbuddha.net),537185486,100920_BTF_300x250_28200696_3W,538161247,USD,27,0,0.000000,0.000000,0.000000
101960_28200696_Web (www.american-rails.com),538961160,101960_BTF_300x250_28200696_1W,538961196,USD,327,95,0.056898,0.598926,29.051987
100654_28200696_Web (www.dimpleprints.com),537163996,100654_ATF_728x90_28200696_1W,537278427,USD,13,9,0.005211,0.579000,69.230769
700048_28200696_Mobile (www.makingitinthemountains.com),537249047,700048_MBL_300x250_28200696_1M,538309861,USD,1,0,0.000000,0.000000,0.000000
101654_28200696_Web (www.eartheclipse.com),537309943,101654_ATF_728x90_28200696_1WRW1,538728875,USD,"8,069","2,232",0.648784,0.290673,27.661420
100387_28200696_Web (www.entirelyeventfulday.com),537134969,100387_ATF_300x250_28200696_1W,537211578,USD,16,4,0.002027,0.506750,25.000000
101926_28200696_Web (www.thetouringcamper.com),537319960,101926_BTF_300x250_28200696_4W,538785961,USD,376,168,0.102102,0.607750,44.680851
100264_28200696_Mobile (www.apronstringsblog.com),537121497,100264_BTF_300x250_28200696_2M,537185779,USD,119,26,0.014343,0.551653,21.848739
101715_28200696_Web (www.ListLand.com),537291305,101715_BTF_728x90_28200696_1W,538807005,USD,52,30,0.016515,0.550500,57.692307
101331_28200696_Web (www.ilslearningcorner.com),537233646,101331_ATF_728x90_28200696_1W,538207790,USD,145,42,0.020905,0.497738,28.965517
100629_28200696_Web (www.momstestkitchen.com),537157203,100629_BTF_300x250_28200696_1W,537265334,USD,3,2,0.001468,0.734000,66.666666
101727_28200696_Web (www.wdwprepschool.com),537291697,101727_ATF_300x250_28200696_1W,538609944,USD,26,16,0.006245,0.390312,61.538461
100355_28200696_Web (www.mesewcrazy.com),537132294,100355_ATF_728x90_28200696_1W,537206158,USD,193,12,0.005871,0.489250,6.217616
101103_28200696_Web (www.CareerNook.com),537194913,101103_BTF_160x600_28200696_1W,537978492,USD,30,4,0.003042,0.760500,13.333333
101227_28200696_Web (www.littlefamilyadventure.com),537208320,101227_ATF_728x90_28200696_1W,538057142,USD,5,0,0.000000,0.000000,0.000000
100852_28200696_Web (www.tipsforfamilytrips.com),537191241,100852_BTF_300x250_28200696_4W,537967230,USD,107,60,0.036212,0.603533,56.074766
100459_28200696_Web (www.housewifeeclectic.com),537140577,100459_ATF_728x90_28200696_1W,537228426,USD,20,8,0.003826,0.478250,40.000000
100784_28200696_Mobile (www.intheplayroom.co.uk),537179166,100784_ATF_300x250_28200696_1M,537318890,USD,5,0,0.000000,0.000000,0.000000
100655_28200696_Web (www.ohiofestivals.net),537164486,100655_BTF_728x90_28200696_1W,538738113,USD,39,29,0.017701,0.610379,74.358974
100003_28200696_Web (myrecipemagic.com),536872614,100003_ATF_728x90_28200696_1WEB (myrecipemagic.com),536879416,USD,77,32,0.020437,0.638656,41.558441
101821_28200696_Web (www.viralscape.com),537305251,101821_BTF_300x250_28200696_1WRW1,538689052,USD,"8,311","1,151",0.436105,0.378892,13.849115
100370_28200696_Web (www.barefeetonthedashboard.com),537133206,100370_BTF_300x250_28200696_3W,537208211,USD,9,3,0.001350,0.450000,33.333333
101555_28200696_Web (www.chaosisbliss.com),537268454,101555_BTF_300x250_28200696_1W,538460514,USD,52,27,0.013371,0.495222,51.923076
100910_28200696_Mobile (www.thecentsiblelife.com),537185345,100910_MBL_300x250_28200696_1M,537975786,USD,276,98,0.050248,0.512734,35.507246
101953_28200696_Web (www.dailyjelly.com),538922074,101953_BTF_300x250_28200696_3W,538934363,USD,4,0,0.000000,0.000000,0.000000
100614_28200696_Web (www.weusecoupons.com),537156085,100614_BTF_300x250_28200696_2W,537262981,USD,190,30,0.018746,0.624866,15.789473
100719_28200696_Web (www.cornerstoneconfessions.com),537175121,100719_ATF_300x250_28200696_1W,537303859,USD,60,15,0.006409,0.427266,25.000000
100042_28200696_Mobile (graceandgoodeats.com),537070783,100042_BTF_728x90_28200696_3M,538047347,USD,1,0,0.000000,0.000000,0.000000
101304_28200696_Mobile (www.lovehomeandhealth.com),537227946,101304_MBL_300x250_28200696_1M,538167041,USD,10,9,0.007386,0.820666,90.000000
101648_28200696_Web (www.meditationtechniques.co),537284162,101648_ATF_300x250_28200696_1W,538565043,USD,13,3,0.001683,0.561000,23.076923
101292_28200696_Web (www.applythelawofattraction.com),537225379,101292_BTF_300x250_28200696_2W,538154055,USD,960,219,0.135663,0.619465,22.812500
101910_28200696_Web (www.varsityviews.com),537316119,101910_BTF_300x250_28200696_1W,538763642,USD,"8,149","2,178",0.687751,0.315771,26.727205
101438_28200696_Web (www.foreverconscious.com),537254900,101438_ATF_300x250_28200696_1W,538352033,USD,"1,648",554,0.319957,0.577539,33.616504
101419_28200696_Web (www.newsbake.com),537248818,101419_BTF_300x250_28200696_4W,538576188,USD,"19,296","17,277",3.692940,0.213748,89.536691
100863_28200696_Web (www.summerscraps.com),537183998,100863_BTF_300x250_28200696_4W,537436938,USD,7,2,0.000800,0.400000,28.571428
700353_28200696_Mobile (www.pinkstripeysocks.com),537303633,700353_MBL_300x250_28200696_1M,538679253,USD,"1,834",463,0.190144,0.410678,25.245365
100584_28200696_Mobile (www.luvabargain.com),537153466,100584_BTF_300x250_28200696_2M,537254175,USD,21,5,0.002028,0.405600,23.809523
100366_28200696_Web (www.1plus1plus1equals1.net),537133198,100366_BTF_728x90_28200696_1W,537208162,USD,555,201,0.085418,0.424965,36.216216
100141_28200696_Web (www.gourmandeinthekitchen.com),537096059,100141_BTF_160x600_28200696_1W,537130287,USD,55,8,0.003716,0.464500,14.545454
101468_28200696_Web (www.livinginretrospect.com),537258691,101468_BTF_300x250_28200696_3W,538380670,USD,19,15,0.006450,0.430000,78.947368
101177_28200696_Web (www.refurbished-ideas.com),537203112,101177_ATF_300x250_28200696_1W,538027060,USD,44,21,0.010668,0.508000,47.727272
100335_28200696_Web (www.diaryofarecipecollector.com),537130021,100335_ATF_300x250_28200696_1W,537201457,USD,5,1,0.000349,0.349000,20.000000
100886_28200696_Mobile (www.journeyofparenthood.com),537184717,100886_MBL_300x250_28200696_1M,537989023,USD,"4,112","1,833",0.812380,0.443196,44.576848
101459_28200696_Web (www.awhimsiclelife.com),537257204,101459_BTF_300x250_28200696_4W,538584123,USD,39,29,0.015809,0.545137,74.358974
100061_28200696_Web (sullengers.com),537082606,100061_BTF_300x250_28200696_1w (Sullengers.com),537107792,USD,13,6,0.002700,0.450000,46.153846
100886_28200696_Mobile (www.journeyofparenthood.com),537184717,100886_BTF_160x600_28200696_3M,537596259,USD,239,65,0.027673,0.425738,27.196652
100005_28200696_Web (SixSistersStuff.com),536872619,100005_ATF_728x90_28200696_1W (sixsistersstuff.com),536879433,USD,552,229,0.062818,0.274314,41.485507
101222_28200696_Mobile (www.madeitateitlovedit.com),537207318,101222_BTF_300x250_28200696_4M,538053208,USD,8,5,0.002497,0.499400,62.500000
100081_28200696_Mobile (megjohnsonspeaks.com),537085185,100081_BTF_300x250_28200696_2M,537112069,USD,10,3,0.001866,0.622000,30.000000
100558_28200696_Mobile (www.viewfromthefridge.com),537152052,100558_BTF_300x250_28200696_3M,537251127,USD,178,34,0.018721,0.550617,19.101123
101571_28200696_Web (www.au-di-tions.com),537270763,101571_ATF_300x250_28200696_1W,538471739,USD,451,97,0.040822,0.420845,21.507760
100876_28200696_Web (www.whilehewasnapping.com),537184697,100876_BTF_300x250_28200696_1W,537394293,USD,39,17,0.009359,0.550529,43.589743
100254_28200696_Web (www.heathersdish.com),537120252,100254_BTF_160x600_28200696_1W,537183578,USD,24,0,0.000000,0.000000,0.000000
101779_28200696_Mobile (www.salu-salo.com),537297503,101779_TBL_300x250_28200696_1M,538644794,USD,253,54,0.018127,0.335685,21.343873
100129_28200696_Web (www.themomoftheyear.net),537091518,100129_BTF_300x250_28200696_3W,537140018,USD,15,12,0.007703,0.641916,80.000000
100317_28200696_Mobile (www.wildflowerramblings.com),537128760,100317_BTF_300x250_28200696_3M,537198813,USD,27,0,0.000000,0.000000,0.000000
100927_28200696_Web (www.pinoyrecipe.net),537185953,100927_BTF_300x250_28200696_2W,537465843,USD,28,10,0.003634,0.363400,35.714285
101307_28200696_Web (www.higherperspectives.com),537228316,101307_BTF_300x250_28200696_3W,538169097,USD,386,20,0.011168,0.558400,5.181347
101160_28200696_Web (www.thecraftedlife.com),537201202,101160_BTF_300x250_28200696_1W,538016925,USD,112,0,0.000000,0.000000,0.000000
101750_28200696_Web (www.homestead-and-survival.com),537294569,101750_BTF_300x250_28200696_2W,538627309,USD,791,119,0.062493,0.525151,15.044247
100060_28200696_Mobile (lovegrowswild.com),537075883,100060_MBL_300x250_28200696_4MADS,538047798,USD,872,222,0.064496,0.290522,25.458715
101418_28200696_Web (www.andshegames.com),537248817,101418_ATF_300x250_28200696_1W,538308190,USD,12,4,0.002650,0.662500,33.333333
101323_28200696_Web (www.drpsychmom.com),537232807,101323_BTF_300x250_28200696_5W,538608255,USD,502,222,0.101030,0.455090,44.223107
101537_28200696_Web (www.littlegoldpixel.com),537264629,101537_BTF_300x250_28200696_1W,538433967,USD,119,27,0.011868,0.439555,22.689075
700128_28200696_Web (www.workingmomsagainstguilt.com),537234662,700128_ATF_728x90_28200696_1W,538351237,USD,110,74,0.044962,0.607594,67.272727
100877_28200696_Mobile (www.thismamaloves.com),537184698,100877_ATF_300x250_28200696_1M,537394307,USD,170,47,0.016633,0.353893,27.647058
100355_28200696_Mobile (www.mesewcrazy.com),537132292,100355_ATF_300x250_28200696_1M,537206146,USD,346,35,0.017097,0.488485,10.115606
100945_28200696_Web (www.thebakerupstairs.com),537187847,100945_BTF_300x250_28200696_3W,537572469,USD,61,25,0.010933,0.437320,40.983606
101334_28200696_Mobile (www.recipesforourdailybread.com),537234199,101334_MBL_300x250_28200696_1M,538212035,USD,"3,268","1,371",0.591997,0.431799,41.952264
101379_28200696_Web (www.whiskeyriff.com),537241475,101379_BTF_300x250_28200696_1W,538258018,USD,0,0,0.000000,0.000000,0.000000
101114_28200696_Mobile (www.lets-get-together.com),537196553,101114_BTF_300x250_28200696_1M,537988092,USD,17,2,0.000756,0.378000,11.764705
100955_28200696_Web (www.morewithlesstoday.com),537187867,100955_BTF_300x250_28200696_3W,537575530,USD,33,3,0.001200,0.400000,9.090909
101182_28200696_Web (www.familyspice.com),537203284,101182_BTF_300x250_28200696_3W,538029181,USD,59,25,0.013282,0.531280,42.372881
101590_28200696_Web (www.capitolromance.com),537273618,101590_BTF_300x250_28200696_3W,538643158,USD,45,20,0.008942,0.447100,44.444444
101342_28200696_Web (www.cafelenormand.com),537235258,101342_BTF_300x250_28200696_5W,538588763,USD,1,0,0.000000,0.000000,0.000000
101482_28200696_Web (www.conserve-energy-future.com),537259094,101482_BTF_728x90_28200696_1W,538439120,USD,"2,804",553,0.240607,0.435094,19.721825
100963_28200696_Mobile (www.gracetable.org),537187882,100963_BTF_728x90_28200696_1M,537575889,USD,2,0,0.000000,0.000000,0.000000
100877_28200696_Mobile (www.thismamaloves.com),537184698,100877_BTF_300x250_28200696_1M,537394305,USD,188,61,0.022738,0.372754,32.446808
101292_28200696_Web (www.applythelawofattraction.com),537225379,101292_ATF_728x90_28200696_1W,538154053,USD,482,143,0.097169,0.679503,29.668049
100848_28200696_Web (www.workingmommagic.com),537183974,100848_BTF_300x250_28200696_1W,537366213,USD,40,29,0.014171,0.488655,72.500000
700109_28200696_Mobile (www.dishesanddustbunnies.com),537235186,700109_TBL_300x250_28200696_1M,538219102,USD,297,124,0.054114,0.436403,41.750841
100881_28200696_Mobile (www.chicnsavvyreviews.net),537184706,100881_BTF_300x250_28200696_4M,538027216,USD,2,2,0.001515,0.757500,100.000000
101913_28200696_Mobile (www.thepinterestedparent.com),537316939,101913_TBL_300x250_28200696_1M,538767466,USD,111,23,0.012536,0.545043,20.720720
101309_28200696_Web (www.monkeysfightingrobots.com),537229731,101309_BTF_300x250_28200696_1W,538179643,USD,959,373,0.226217,0.606479,38.894681
100081_28200696_Web (megjohnsonspeaks.com),537085186,100081_BTF_728x90_28200696_1W,537112079,USD,6,5,0.003057,0.611400,83.333333
700353_28200696_Web (www.pinkstripeysocks.com),537303632,700353_ATF_300x250_28200696_1W,538679257,USD,294,147,0.070375,0.478741,50.000000
100996_28200696_Web (www.sowanddipity.com),537188670,100996_ATF_300x250_28200696_1W,537624956,USD,47,14,0.007500,0.535714,29.787234
100213_28200696_Web (www.raegunramblings.com),537113597,100213_BTF_300x250_28200696_2W,537171377,USD,61,12,0.005732,0.477666,19.672131
100795_28200696_Mobile (www.imalazymom.com),537180022,100795_MBL_300x250_28200696_1M,537409785,USD,178,33,0.015097,0.457484,18.539325
